Created Date,Id,Accept Time,Agent Type,Agent Message Count,Case Id,Channel Name,Status
2024-12-05T10:11:17.000+0000,0MwJ7000000xBQFKA2,2024-12-05T16:50:52.000+0000,Agent,0,500J7000005hbp1IAA,Inbound Messaging,Ended
2024-12-05T10:11:57.000+0000,0MwJ7000000xBQKKA2,2024-12-05T10:14:53.000+0000,Agent,0,500J7000005hbiLIAQ,Inbound Messaging,Ended
2024-12-05T10:12:01.000+0000,0MwJ7000000xBQPKA2,2024-12-05T10:12:02.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:16:00.000+0000,0MwJ7000000xBQZKA2,2024-12-05T10:17:40.000+0000,Agent,0,500J7000005hbqEIAQ,Inbound Messaging,Ended
2024-12-05T10:16:38.000+0000,0MwJ7000000xBQeKAM,2024-12-05T11:15:08.000+0000,Agent,0,,Inbound Messaging,Ended
2024-12-05T10:16:54.000+0000,0MwJ7000000xBQjKAM,2024-12-05T12:12:36.000+0000,Agent,0,500J7000005hbqYIAQ,Inbound Messaging,Ended
2024-12-05T10:17:03.000+0000,0MwJ7000000xBQoKAM,2024-12-05T12:37:03.000+0000,Agent,0,500J7000005hbonIAA,Inbound Messaging,Ended
2024-12-05T10:17:22.000+0000,0MwJ7000000xBQtKAM,2024-12-05T12:16:22.000+0000,Agent,0,500J7000005hbqnIAA,Inbound Messaging,Ended
2024-12-05T10:20:02.000+0000,0MwJ7000000xBQyKAM,2024-12-05T11:01:37.000+0000,Agent,0,500J7000005hbsAIAQ,Inbound Messaging,Ended
2024-12-05T10:21:44.000+0000,0MwJ7000000xBR3KAM,2024-12-05T10:21:45.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:23:45.000+0000,0MwJ7000000xBR8KAM,2024-12-05T11:26:22.000+0000,Agent,0,500J7000005hbsyIAA,Inbound Messaging,Ended
2024-12-05T10:24:02.000+0000,0MwJ7000000xBRDKA2,2024-12-05T10:41:22.000+0000,Agent,0,500J7000005hbtNIAQ,Inbound Messaging,Ended
2024-12-05T10:24:48.000+0000,0MwJ7000000xBRIKA2,2024-12-05T10:24:49.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:25:17.000+0000,0MwJ7000000xBRNKA2,2024-12-05T10:25:18.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:25:29.000+0000,0MwJ7000000xBRSKA2,2024-12-05T10:36:52.000+0000,Agent,0,500J7000005hbxZIAQ,Inbound Messaging,Ended
2024-12-05T10:27:28.000+0000,0MwJ7000000xBRXKA2,2024-12-05T11:41:04.000+0000,Agent,0,500J7000005hbufIAA,Inbound Messaging,Ended
2024-12-05T10:27:47.000+0000,0MwJ7000000xBRcKAM,2024-12-06T11:02:58.000+0000,Agent,0,500J7000005hbuuIAA,Inbound Messaging,Ended
2024-12-05T10:27:59.000+0000,0MwJ7000000xBRhKAM,2024-12-05T10:28:00.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:32:01.000+0000,0MwJ7000000xBRmKAM,2024-12-05T13:22:34.000+0000,Agent,0,500J7000005hbwCIAQ,Inbound Messaging,Ended
2024-12-05T10:32:32.000+0000,0MwJ7000000xBRrKAM,2024-12-05T11:08:41.000+0000,Agent,0,500J7000005hbwWIAQ,Inbound Messaging,Ended
2024-12-05T10:32:45.000+0000,0MwJ7000000xBRwKAM,2024-12-05T10:32:46.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:35:46.000+0000,0MwJ7000000xBS1KAM,2024-12-05T10:38:19.000+0000,Agent,0,500J7000005hbxyIAA,Inbound Messaging,Ended
2024-12-05T10:39:45.000+0000,0MwJ7000000xBS6KAM,2024-12-05T10:39:46.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:40:21.000+0000,0MwJ7000000xBSBKA2,2024-12-05T10:41:38.000+0000,Agent,0,500J7000005hbz1IAA,Inbound Messaging,Ended
2024-12-05T10:42:15.000+0000,0MwJ7000000xBSGKA2,2024-12-05T10:42:16.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:42:17.000+0000,0MwJ7000000xBSLKA2,2024-12-05T10:46:18.000+0000,Agent,0,500J7000005hbzpIAA,Inbound Messaging,Ended
2024-12-05T10:42:34.000+0000,0MwJ7000000xBSQKA2,2024-12-05T10:42:35.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:42:56.000+0000,0MwJ7000000xBSVKA2,2024-12-05T12:02:22.000+0000,Agent,0,500J7000005hbzzIAA,Inbound Messaging,Ended
2024-12-05T10:46:07.000+0000,0MwJ7000000xBSaKAM,2024-12-05T10:46:08.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:51:33.000+0000,0MwJ7000000xBSfKAM,2024-12-05T10:51:34.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T10:56:44.000+0000,0MwJ7000000xBSkKAM,2024-12-05T10:59:14.000+0000,Agent,0,500J7000005hc4LIAQ,Inbound Messaging,Ended
2024-12-05T10:59:28.000+0000,0MwJ7000000xBSpKAM,2024-12-05T13:23:07.000+0000,Agent,0,500J7000005hc5EIAQ,Inbound Messaging,Ended
2024-12-05T10:59:30.000+0000,0MwJ7000000xBSuKAM,2024-12-05T14:48:07.000+0000,Agent,0,500J7000005hc5OIAQ,Inbound Messaging,Ended
2024-12-05T11:03:29.000+0000,0MwJ7000000xBSzKAM,2024-12-05T11:06:27.000+0000,Agent,0,500J7000005hc6HIAQ,Inbound Messaging,Ended
2024-12-05T11:04:12.000+0000,0MwJ7000000xBT4KAM,2024-12-05T17:58:14.000+0000,Agent,0,500J7000005hc6gIAA,Inbound Messaging,Ended
2024-12-05T11:07:18.000+0000,0MwJ7000000xBT9KAM,2024-12-05T11:48:05.000+0000,Agent,0,500J7000005hc7oIAA,Inbound Messaging,Ended
2024-12-05T11:09:00.000+0000,0MwJ7000000xBTEKA2,2024-12-05T13:02:21.000+0000,Agent,0,500J7000005hck7IAA,Inbound Messaging,Ended
2024-12-05T11:09:19.000+0000,0MwJ7000000xBTJKA2,2024-12-05T11:12:29.000+0000,Agent,0,500J7000005hc8wIAA,Inbound Messaging,Ended
2024-12-05T11:09:37.000+0000,0MwJ7000000xBTOKA2,2024-12-05T11:15:06.000+0000,Agent,0,500J7000005hc8rIAA,Inbound Messaging,Ended
2024-12-05T11:15:18.000+0000,0MwJ7000000xBTTKA2,2024-12-05T11:30:47.000+0000,Agent,0,500J7000005hcBWIAY,Inbound Messaging,Ended
2024-12-05T11:15:54.000+0000,0MwJ7000000xBTYKA2,2024-12-05T11:15:55.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:18:48.000+0000,0MwJ7000000xBTdKAM,2024-12-05T11:18:49.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:18:49.000+0000,0MwJ7000000xBTeKAM,2024-12-05T11:30:50.000+0000,Agent,0,500J7000005hcDNIAY,Inbound Messaging,Ended
2024-12-05T11:19:33.000+0000,0MwJ7000000xBTiKAM,2024-12-05T11:33:06.000+0000,Agent,0,500J7000005hcD8IAI,Inbound Messaging,Ended
2024-12-05T11:19:58.000+0000,0MwJ7000000xBTnKAM,2024-12-05T11:19:59.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:20:30.000+0000,0MwJ7000000xBTsKAM,2024-12-05T11:20:31.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:20:41.000+0000,0MwJ7000000xBTxKAM,2024-12-05T11:20:42.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:21:25.000+0000,0MwJ7000000xBU2KAM,2024-12-05T11:48:07.000+0000,Agent,0,500J7000005hcDmIAI,Inbound Messaging,Ended
2024-12-05T11:24:33.000+0000,0MwJ7000000xBU7KAM,2024-12-05T11:52:48.000+0000,Agent,0,500J7000005hcEVIAY,Inbound Messaging,Ended
2024-12-05T11:26:44.000+0000,0MwJ7000000xBUCKA2,2024-12-05T11:31:01.000+0000,Agent,0,500J7000005hcGHIAY,Inbound Messaging,Ended
2024-12-05T11:29:26.000+0000,0MwJ7000000xBUHKA2,2024-12-05T12:00:38.000+0000,Agent,0,500J7000005hcHFIAY,Inbound Messaging,Ended
2024-12-05T11:29:26.000+0000,0MwJ7000000xBUMKA2,2024-12-05T12:57:41.000+0000,Agent,0,500J7000005hc6hIAA,Inbound Messaging,Ended
2024-12-05T11:30:01.000+0000,0MwJ7000000xBURKA2,2024-12-05T11:39:45.000+0000,Agent,0,500J7000005hcHKIAY,Inbound Messaging,Ended
2024-12-05T11:33:31.000+0000,0MwJ7000000xBUWKA2,2024-12-05T11:33:32.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:35:11.000+0000,0MwJ7000000xBUbKAM,2024-12-05T11:35:12.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:36:51.000+0000,0MwJ7000000xBUgKAM,2024-12-05T13:36:48.000+0000,Agent,0,500J7000005hcKEIAY,Inbound Messaging,Ended
2024-12-05T11:37:12.000+0000,0MwJ7000000xBUlKAM,2024-12-05T11:37:13.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:37:58.000+0000,0MwJ7000000xBUqKAM,2024-12-05T11:37:59.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:38:40.000+0000,0MwJ7000000xBUvKAM,2024-12-05T13:41:44.000+0000,Agent,0,500J7000005hcKOIAY,Inbound Messaging,Ended
2024-12-05T11:39:11.000+0000,0MwJ7000000xBV0KAM,2024-12-05T16:16:03.000+0000,Agent,0,500J7000005hcKnIAI,Inbound Messaging,Ended
2024-12-05T11:40:45.000+0000,0MwJ7000000xBV5KAM,2024-12-06T11:57:55.000+0000,Agent,0,500J7000005hcLMIAY,Inbound Messaging,Ended
2024-12-05T11:42:35.000+0000,0MwJ7000000xBVAKA2,2024-12-05T14:47:53.000+0000,Agent,0,500J7000005hczRIAQ,Inbound Messaging,Ended
2024-12-05T11:43:41.000+0000,0MwJ7000000xBVFKA2,2024-12-05T11:43:42.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:43:51.000+0000,0MwJ7000000xBVKKA2,2024-12-05T11:53:29.000+0000,Agent,0,500J7000005hcMyIAI,Inbound Messaging,Ended
2024-12-05T11:45:15.000+0000,0MwJ7000000xBVPKA2,2024-12-05T18:00:56.000+0000,Agent,0,500J7000005hcO6IAI,Inbound Messaging,Ended
2024-12-05T11:45:48.000+0000,0MwJ7000000xBVUKA2,2024-12-05T12:53:33.000+0000,Agent,0,500J7000005hcNhIAI,Inbound Messaging,Ended
2024-12-05T11:45:57.000+0000,0MwJ7000000xBVZKA2,2024-12-05T13:05:18.000+0000,Agent,0,500J7000005hc5eIAA,Inbound Messaging,Ended
2024-12-05T11:46:58.000+0000,0MwJ7000000xBVeKAM,2024-12-05T11:46:59.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:47:23.000+0000,0MwJ7000000xBVjKAM,2024-12-05T14:48:36.000+0000,Agent,0,500J7000005hcOVIAY,Inbound Messaging,Ended
2024-12-05T11:49:10.000+0000,0MwJ7000000xBVoKAM,2024-12-05T11:49:11.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:50:00.000+0000,0MwJ7000000xBVtKAM,2024-12-05T11:58:35.000+0000,Agent,0,500J7000005hcPJIAY,Inbound Messaging,Ended
2024-12-05T11:50:15.000+0000,0MwJ7000000xBVyKAM,2024-12-05T11:50:16.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:51:15.000+0000,0MwJ7000000xBW3KAM,2024-12-05T16:24:47.000+0000,Agent,0,500J7000005hcP4IAI,Inbound Messaging,Ended
2024-12-05T11:51:55.000+0000,0MwJ7000000xBW8KAM,2024-12-05T11:51:56.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:52:08.000+0000,0MwJ7000000xBWDKA2,2024-12-05T11:52:09.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:52:33.000+0000,0MwJ7000000xBWIKA2,2024-12-05T13:40:29.000+0000,Agent,0,500J7000005hcPTIAY,Inbound Messaging,Ended
2024-12-05T11:53:34.000+0000,0MwJ7000000xBWNKA2,2024-12-05T15:45:22.000+0000,Agent,0,500J7000005hcPsIAI,Inbound Messaging,Ended
2024-12-05T11:54:38.000+0000,0MwJ7000000xBWSKA2,2024-12-05T11:54:39.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T11:56:27.000+0000,0MwJ7000000xBWXKA2,2024-12-05T12:26:35.000+0000,Agent,0,500J7000005hcQvIAI,Inbound Messaging,Ended
2024-12-05T11:58:36.000+0000,0MwJ7000000xBWcKAM,2024-12-05T13:06:59.000+0000,Agent,0,500J7000005hcRjIAI,Inbound Messaging,Ended
2024-12-05T12:02:07.000+0000,0MwJ7000000xBWhKAM,2024-12-05T12:27:26.000+0000,Agent,0,500J7000005hcSrIAI,Inbound Messaging,Ended
2024-12-05T12:03:00.000+0000,0MwJ7000000xBWmKAM,2024-12-05T12:27:27.000+0000,Agent,0,500J7000005hcTQIAY,Inbound Messaging,Ended
2024-12-05T12:03:09.000+0000,0MwJ7000000xBWrKAM,2024-12-05T12:03:10.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:03:35.000+0000,0MwJ7000000xBWwKAM,2024-12-05T15:38:55.000+0000,Agent,0,500J7000005hcUxIAI,Inbound Messaging,Ended
2024-12-05T12:05:39.000+0000,0MwJ7000000xBX1KAM,2024-12-05T12:16:15.000+0000,Agent,0,500J7000005hcTfIAI,Inbound Messaging,Ended
2024-12-05T12:05:42.000+0000,0MwJ7000000xBX6KAM,2024-12-06T09:18:54.000+0000,Agent,0,500J7000005hcUEIAY,Inbound Messaging,Ended
2024-12-05T12:08:52.000+0000,0MwJ7000000xBXBKA2,2024-12-05T12:08:53.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:09:11.000+0000,0MwJ7000000xBXGKA2,2024-12-05T16:37:20.000+0000,Agent,0,500J7000005hcV2IAI,Inbound Messaging,Ended
2024-12-05T12:13:38.000+0000,0MwJ7000000xBXLKA2,2024-12-06T09:05:58.000+0000,Agent,0,500J7000005hcWKIAY,Inbound Messaging,Ended
2024-12-05T12:17:52.000+0000,0MwJ7000000xBXQKA2,2024-12-05T14:48:09.000+0000,Agent,0,500J7000005hcR1IAI,Inbound Messaging,Ended
2024-12-05T12:19:24.000+0000,0MwJ7000000xBXVKA2,2024-12-05T12:25:20.000+0000,Agent,0,500J7000005hcXNIAY,Inbound Messaging,Ended
2024-12-05T12:19:27.000+0000,0MwJ7000000xBXaKAM,2024-12-05T12:37:34.000+0000,Agent,0,500J7000005hcXDIAY,Inbound Messaging,Ended
2024-12-05T12:20:03.000+0000,0MwJ7000000xBXfKAM,2024-12-05T12:20:04.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:20:19.000+0000,0MwJ7000000xBXkKAM,2024-12-05T12:22:56.000+0000,Agent,0,500J7000005hcXcIAI,Inbound Messaging,Ended
2024-12-05T12:21:36.000+0000,0MwJ7000000xBXpKAM,2024-12-05T12:24:08.000+0000,Agent,0,500J7000005hcRFIAY,Inbound Messaging,Ended
2024-12-05T12:21:46.000+0000,0MwJ7000000xBXuKAM,2024-12-05T13:41:46.000+0000,Agent,0,500J7000005hcYLIAY,Inbound Messaging,Ended
2024-12-05T12:23:11.000+0000,0MwJ7000000xBXzKAM,2024-12-05T12:23:12.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:25:54.000+0000,0MwJ7000000xBY4KAM,2024-12-05T12:33:33.000+0000,Agent,0,500J7000005hcZYIAY,Inbound Messaging,Ended
2024-12-05T12:29:06.000+0000,0MwJ7000000xBY9KAM,2024-12-05T15:31:10.000+0000,Agent,0,500J7000005hdVrIAI,Inbound Messaging,Ended
2024-12-05T12:30:17.000+0000,0MwJ7000000xBYEKA2,2024-12-05T12:30:18.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:30:32.000+0000,0MwJ7000000xBYJKA2,2024-12-05T12:33:37.000+0000,Agent,0,500J7000005hcavIAA,Inbound Messaging,Ended
2024-12-05T12:30:57.000+0000,0MwJ7000000xBYOKA2,2024-12-05T13:22:22.000+0000,Agent,0,500J7000005hcb0IAA,Inbound Messaging,Ended
2024-12-05T12:31:39.000+0000,0MwJ7000000xBYTKA2,2024-12-05T12:36:16.000+0000,Agent,0,500J7000005hcbFIAQ,Inbound Messaging,Ended
2024-12-05T12:38:58.000+0000,0MwJ7000000xBYYKA2,2024-12-05T12:46:39.000+0000,Agent,0,500J7000005hCyXIAU,Inbound Messaging,Ended
2024-12-05T12:42:49.000+0000,0MwJ7000000xBYdKAM,2024-12-05T15:12:36.000+0000,Agent,0,500J7000005hceOIAQ,Inbound Messaging,Ended
2024-12-05T12:43:01.000+0000,0MwJ7000000xBYiKAM,2024-12-05T12:43:03.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:43:15.000+0000,0MwJ7000000xBYnKAM,2024-12-06T09:15:23.000+0000,Agent,0,500J7000005hceYIAQ,Inbound Messaging,Ended
2024-12-05T12:43:31.000+0000,0MwJ7000000xBYsKAM,2024-12-05T12:46:56.000+0000,Agent,0,500J7000005hcenIAA,Inbound Messaging,Ended
2024-12-05T12:43:35.000+0000,0MwJ7000000xBYtKAM,2024-12-05T12:46:58.000+0000,Agent,0,500J7000005hcf7IAA,Inbound Messaging,Ended
2024-12-05T12:49:55.000+0000,0MwJ7000000xBYxKAM,2024-12-06T09:59:20.000+0000,Agent,0,500J7000005hcgtIAA,Inbound Messaging,Ended
2024-12-05T12:50:34.000+0000,0MwJ7000000xBZ2KAM,2024-12-05T12:50:35.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:51:32.000+0000,0MwJ7000000xBZ7KAM,2024-12-05T12:51:34.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:55:53.000+0000,0MwJ7000000xBZ8KAM,2024-12-05T12:55:54.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:54:38.000+0000,0MwJ7000000xBZCKA2,2024-12-05T15:25:43.000+0000,Agent,0,500J7000005hchwIAA,Inbound Messaging,Ended
2024-12-05T12:55:29.000+0000,0MwJ7000000xBZMKA2,2024-12-05T12:55:30.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:56:31.000+0000,0MwJ7000000xBZRKA2,2024-12-05T12:56:32.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T12:57:34.000+0000,0MwJ7000000xBZWKA2,2024-12-05T12:59:04.000+0000,Agent,0,500J7000005g2KmIAI,Inbound Messaging,Ended
2024-12-05T12:59:05.000+0000,0MwJ7000000xBZbKAM,2024-12-05T12:59:06.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:00:28.000+0000,0MwJ7000000xBZgKAM,2024-12-05T13:00:29.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:00:35.000+0000,0MwJ7000000xBZlKAM,2024-12-05T14:46:52.000+0000,Agent,0,500J7000005hckRIAQ,Inbound Messaging,Ended
2024-12-05T13:02:06.000+0000,0MwJ7000000xBZvKAM,2024-12-05T13:02:07.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:02:27.000+0000,0MwJ7000000xBa0KAE,2024-12-05T15:25:46.000+0000,Agent,0,500J7000005hcl0IAA,Inbound Messaging,Ended
2024-12-05T13:06:53.000+0000,0MwJ7000000xBa5KAE,2024-12-05T14:48:38.000+0000,Agent,0,500J7000005hcm8IAA,Inbound Messaging,Ended
2024-12-05T13:09:32.000+0000,0MwJ7000000xBaAKAU,2024-12-05T13:40:54.000+0000,Agent,0,500J7000005hcmhIAA,Inbound Messaging,Ended
2024-12-05T13:10:11.000+0000,0MwJ7000000xBaFKAU,2024-12-05T16:50:27.000+0000,Agent,0,500J7000005hcmmIAA,Inbound Messaging,Ended
2024-12-05T13:10:35.000+0000,0MwJ7000000xBaKKAU,2024-12-05T15:35:38.000+0000,Agent,0,500J7000005hcmrIAA,Inbound Messaging,Ended
2024-12-05T13:12:01.000+0000,0MwJ7000000xBaPKAU,2024-12-05T15:14:55.000+0000,Agent,0,500J7000005hcnGIAQ,Inbound Messaging,Ended
2024-12-05T13:13:23.000+0000,0MwJ7000000xBaUKAU,2024-12-05T13:16:21.000+0000,Agent,0,500J7000005hcnpIAA,Inbound Messaging,Ended
2024-12-05T13:14:38.000+0000,0MwJ7000000xBaeKAE,2024-12-05T13:14:39.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:14:51.000+0000,0MwJ7000000xBajKAE,2024-12-05T13:14:52.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:15:25.000+0000,0MwJ7000000xBaoKAE,2024-12-05T13:17:05.000+0000,Agent,0,500J7000005hcoTIAQ,Inbound Messaging,Ended
2024-12-05T13:20:03.000+0000,0MwJ7000000xBatKAE,2024-12-05T13:26:48.000+0000,Agent,0,500J7000005hcrDIAQ,Inbound Messaging,Ended
2024-12-05T13:23:27.000+0000,0MwJ7000000xBayKAE,2024-12-05T14:53:54.000+0000,Agent,0,500J7000005hcnRIAQ,Inbound Messaging,Ended
2024-12-05T13:29:34.000+0000,0MwJ7000000xBb8KAE,2024-12-05T13:29:35.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:31:45.000+0000,0MwJ7000000xBbDKAU,2024-12-05T13:31:46.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:31:54.000+0000,0MwJ7000000xBbIKAU,2024-12-06T15:20:25.000+0000,Agent,0,500J7000005hct4IAA,Inbound Messaging,Ended
2024-12-05T13:32:21.000+0000,0MwJ7000000xBbNKAU,2024-12-05T13:32:22.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:33:05.000+0000,0MwJ7000000xBbSKAU,2024-12-05T14:47:00.000+0000,Agent,0,500J7000005hcuMIAQ,Inbound Messaging,Ended
2024-12-05T13:34:40.000+0000,0MwJ7000000xBbXKAU,2024-12-05T15:02:13.000+0000,Agent,0,500J7000005hcv5IAA,Inbound Messaging,Ended
2024-12-05T13:35:45.000+0000,0MwJ7000000xBbcKAE,2024-12-05T13:35:46.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:36:35.000+0000,0MwJ7000000xBbhKAE,2024-12-05T16:17:45.000+0000,Agent,0,500J7000005hcvPIAQ,Inbound Messaging,Ended
2024-12-05T13:39:21.000+0000,0MwJ7000000xBbmKAE,2024-12-05T14:45:05.000+0000,Agent,0,500J7000005hcvoIAA,Inbound Messaging,Ended
2024-12-05T13:39:54.000+0000,0MwJ7000000xBbrKAE,2024-12-05T13:39:55.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:42:14.000+0000,0MwJ7000000xBbwKAE,2024-12-05T15:36:34.000+0000,Agent,0,500J7000005hcxLIAQ,Inbound Messaging,Ended
2024-12-05T13:42:41.000+0000,0MwJ7000000xBc1KAE,2024-12-05T13:42:43.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:43:45.000+0000,0MwJ7000000xBc6KAE,2024-12-05T13:43:46.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:47:16.000+0000,0MwJ7000000xBcBKAU,2024-12-05T13:51:36.000+0000,Agent,0,500J7000005hcyiIAA,Inbound Messaging,Ended
2024-12-05T13:49:06.000+0000,0MwJ7000000xBcGKAU,2024-12-05T14:48:10.000+0000,Agent,0,500J7000005hd6IIAQ,Inbound Messaging,Ended
2024-12-05T13:51:03.000+0000,0MwJ7000000xBcLKAU,2024-12-05T14:28:01.000+0000,Agent,0,500J7000005hczHIAQ,Inbound Messaging,Ended
2024-12-05T13:53:35.000+0000,0MwJ7000000xBcVKAU,2024-12-05T13:58:04.000+0000,Agent,0,500J7000005hd00IAA,Inbound Messaging,Ended
2024-12-05T13:56:18.000+0000,0MwJ7000000xBcaKAE,2024-12-05T14:58:52.000+0000,Agent,0,500J7000005hcy0IAA,Inbound Messaging,Ended
2024-12-05T13:57:02.000+0000,0MwJ7000000xBcfKAE,2024-12-05T13:57:03.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T13:59:34.000+0000,0MwJ7000000xBckKAE,2024-12-05T15:12:35.000+0000,Agent,0,500J7000005hd1wIAA,Inbound Messaging,Ended
2024-12-05T14:00:36.000+0000,0MwJ7000000xBcpKAE,2024-12-05T14:48:42.000+0000,Agent,0,500J7000005hd2QIAQ,Inbound Messaging,Ended
2024-12-05T14:02:36.000+0000,0MwJ7000000xBcuKAE,2024-12-06T09:06:18.000+0000,Agent,0,500J7000005hd2zIAA,Inbound Messaging,Ended
2024-12-05T14:03:02.000+0000,0MwJ7000000xBczKAE,2024-12-06T15:44:13.000+0000,Agent,0,500J7000005hd3dIAA,Inbound Messaging,Ended
2024-12-05T14:05:27.000+0000,0MwJ7000000xBd4KAE,2024-12-05T14:05:28.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T14:05:34.000+0000,0MwJ7000000xBd9KAE,2024-12-06T09:45:50.000+0000,Agent,0,500J7000005hd47IAA,Inbound Messaging,Ended
2024-12-05T14:06:11.000+0000,0MwJ7000000xBdEKAU,2024-12-05T14:06:12.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T14:08:02.000+0000,0MwJ7000000xBdJKAU,2024-12-06T14:51:00.000+0000,Agent,0,500J7000005hdA0IAI,Inbound Messaging,Ended
2024-12-05T14:13:04.000+0000,0MwJ7000000xBdTKAU,2024-12-05T15:43:30.000+0000,Agent,0,500J7000005hd89IAA,Inbound Messaging,Ended
2024-12-05T14:13:22.000+0000,0MwJ7000000xBdYKAU,2024-12-05T14:13:23.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T14:15:22.000+0000,0MwJ7000000xBddKAE,2024-12-05T14:15:23.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T14:15:55.000+0000,0MwJ7000000xBdiKAE,2024-12-05T14:15:56.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T14:17:59.000+0000,0MwJ7000000xBdnKAE,2024-12-05T14:59:34.000+0000,Agent,0,500J7000005hd8OIAQ,Inbound Messaging,Ended
2024-12-05T14:18:09.000+0000,0MwJ7000000xBdsKAE,2024-12-05T15:02:15.000+0000,Agent,0,500J7000005hdInIAI,Inbound Messaging,Ended
2024-12-05T14:19:09.000+0000,0MwJ7000000xBdxKAE,2024-12-06T14:55:49.000+0000,Agent,0,500J7000005hd8iIAA,Inbound Messaging,Ended
2024-12-05T14:20:39.000+0000,0MwJ7000000xBe2KAE,2024-12-05T15:52:04.000+0000,Agent,0,500J7000005hdCfIAI,Inbound Messaging,Ended
2024-12-05T14:25:37.000+0000,0MwJ7000000xBe7KAE,2024-12-05T14:25:38.000+0000,Bot,0,,Inbound Messaging,Ended
2024-12-05T14:26:09.000+0000,0MwJ7000000xBeCKAU,2024-12-05T14:53:15.000+0000,Agent,0,500J7000005hd9bIAA,Inbound Messaging,Ended
2024-12-05T14:27:12.000+0000,0MwJ7000000xBeHKAU,2024-12-05T15:17:54.000+0000,Agent,0,500J7000005hd30IAA,Inbound Messaging,Ended
2024-12-05T14:28:02.000+0000,0MwJ7000000xBeMKAU,2024-12-05T16:06:14.000+0000,Agent,0,500J7000005hdAAIAY,Inbound Messaging,Ended
2024-12-05T14:31:52.000+0000,0MwJ7000000xBeRKAU,2024-12-06T11:40:32.000+0000,Agent,0,500J7000005hdCLIAY,Inbound Messaging,Ended
2024-12-05T14:37:15.000+0000,0MwJ7000000xBeWKAU,2024-12-05T15:48:14.000+0000,Agent,0,500J7000005hdDxIAI,Inbound Messaging,Ended
